url	name	online_order	book_table	rate	votes	location	rest_type	cuisines	approx_cost(for two people)	listed_in(type)	sell_beverages	sell_chinese_food	sell_thai_food	sell_indian_food	sell_mediterranean_food	sell_fast_food	sell_desserts
https://www.zomato.com/bangalore/hyderabadi-biryani-hub-btm?context=eyJzZSI6eyJlIjpbIjUxODg3IiwiNTQxMTAiLCIxODcyMTA2MyIsIjU1MjAzIiw2MTY0OCwiNTg3MjIiLCIxODM0Mjg3NyIsIjE4MDIyMjkzIiwiMTg3MjQxMzMiLCIxODU1ODUwOCIsIjE4NTU1MDI0IiwiMTg3OTc5MzUiLCI1NTMwMSIsIjE4MTYyODg2IiwiNjEwNTMiLCI1NjIwMCIsIjE4Njk2ODc5IiwiNTU3MDEiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEtvcmFtYW5nYWxhIDd0aCBCbG9jayJ9fQ==	Hyderabadi Biryani Hub	Yes	No	3.6 	221	BTM	Casual Dining	Biryani, North Indian, Chinese	600	Delivery	no	yes	no	yes	no	no	no
https://www.zomato.com/bangalore/cane-crussh-whitefield-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjQ5NDMxIiwiMTg3Mjg5MDQiLCI1NDgxNyIsIjE4ODk3NjY2IiwxODkwNDU0NywiNTUxNjEiLCIxODc2MjY4MCIsIjE4NTkwMzQyIiwiMTg2ODQxMzkiLCIxODE3MzA4OCIsIjE4NzU2NDI1IiwiNTAyMjMiLCI1ODYyMCIsIjUwNjA5IiwiNTE1ODAiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEtvcmFtYW5nYWxhIDV0aCBCbG9jayJ9fQ==	Cane Crussh	Yes	No		0	Whitefield	Beverage Shop	Juices	100	Delivery	yes	no	no	no	no	no	no
https://www.zomato.com/bangalore/inhouse-burger-whitefield?context=eyJzZSI6eyJlIjpbIjE4NjU3ODEyIiwiMTg1ODExNjMiLCIxODYyMTIzOSIsIjE4NzU1MjA1IiwxODU2MTk4NSwiMTgyMzc1NzQiLCIxODczMzU3OSIsIjU3MDUzIiwiNTkwOTciLCIxODU4MjI5NSIsIjE4OTQ1MzgzIiwiMTg5MjYzNDEiLCI1OTQ5NCIsIjE4ODI1NzAyIiwiMTc5NzgzNjEiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIFdoaXRlZmllbGQifX0=	Inhouse Burger	No	No	3.3 	12	Whitefield	Kiosk	Burger, Salad, Continental	400	Delivery	no	no	no	no	no	yes	no
https://www.zomato.com/bangalore/chutneys-tiffin-center-1-btm-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjgzMzYzIiwiMTg3ODY1NzAiLCIxODc4MzQyMSIsIjE4ODAwNjI1IiwxODgwMzYzNywiMTg4NDM4NTIiLCIxODg3NDI5MyIsIjE4ODkyMjExIiwiMTg2MDcwMjkiLCIxODYzOTk2MyIsIjE4NjMyMjAwIiwiMTg3MTIzNzciLCIxODczMDI1NyIsIjE4OTIyNDI0IiwiMTg5NDE3NDAiLCIxODQ2NzI0NyJdLCJ0IjoiRGluZS1PdXQgUmVzdGF1cmFudHMgaW4gS29yYW1hbmdhbGEgNXRoIEJsb2NrIn19	Chutneys Tiffin Center	No	No		0	BTM	Quick Bites	South Indian, Andhra, Chinese	300	Dine-out	no	yes	no	yes	no	no	no
https://www.zomato.com/bangalore/soul-cafe-mg-road?context=eyJzZSI6eyJlIjpbIjE4MTYzODQ1IiwiMTg4MzYyMjQiLCI1MTc4OSIsIjE4MjA4MzY2Iiw2MTM5NiwiNTE5NDEiLCIxODYzMjI0OSIsIjUxMzY3IiwiNTE2MjQiLCI1NzY4MSIsIjUzOTQyIiwiNTU4ODMiLCIxODE2NTc3MSIsIjU0MTAxIiwiMTg1ODAzMDIiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIENodXJjaCBTdHJlZXQifX0=	Soul Cafe	No	Yes	3.9	314	MG Road	Cafe	Cafe, Continental, Italian	800	Dine-out	yes	no	no	no	no	no	no
https://www.zomato.com/bangalore/qissa-khawani-church-street?context=eyJzZSI6eyJlIjpbIjE4NTI5MDI2IiwiMTg1MzI4MzciLCIxODU1ODQ1NCIsIjE4NTUzNzAyIiwxODU1NjI2OCwiMTg2MDQxMzMiLCIxODYwNzY5MCIsIjE4NjE0MzI5IiwiMTg2MTUyODEiLCIxODYzMjQzNiIsIjE4NjMzNTQ3IiwiMTg2Mjc2MjYiLCIxODYyODIwNCIsIjE4NjIwODQ0IiwiMTg2MTc0MjUiLCIxODY2NjEyOSIsIjE4NjY3NTc3IiwiMTg2NjgwODMiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIENodXJjaCBTdHJlZXQifX0=	Qissa Khawani	Yes	No	4.4	319	Church Street	Casual Dining	North Indian, Mughlai	800	Delivery	no	no	no	yes	no	no	no
https://www.zomato.com/bangalore/jeffs-royal-orchid-hotel-airport-road?context=eyJzZSI6eyJlIjpbIjE4MTQ4OTYxIiwiNTc4MzMiLCIxODUyMzkyMCIsIjE4NjQ3NTAzIiwxODYyMjU1NiwiMTg1NTY0ODEiLCIxODI0NjUxOCIsIjUwNTAwIiwiNTA0OTkiLCI1MDYxNSIsIjUwMDQ4IiwiMTgyNDY1MjQiLCI1MjQ5OSIsIjUxNjI2IiwiNTExMDIiXSwidCI6Ik5pZ2h0bGlmZSBSZXN0YXVyYW50cyBpbiBJbmRpcmFuYWdhciJ9fQ==	Jeff's - Royal Orchid Hotel	No	No	3.9	73	Old Airport Road	Bar	Chinese, Continental	1,800	Drinks & nightlife	no	yes	no	no	no	no	no
https://www.zomato.com/bangalore/mm-bar-restaurant-shivajinagar-bangalore?context=eyJzZSI6eyJlIjpbIjE4MTQwNzc5IiwiMTg0MzA3NjYiLCIxODYxNTI4MSIsIjE4MTY1NzU4IiwxODQyNjM4NSwiNTMzMDYiLCIxODU3MTc4OCIsIjE4MzIzNjQ4IiwiNTAwMDkiLCIxODQ3NjQ1NiIsIjE4NTg5MTQ4IiwiMTg1NTg0NTQiLCIxODYyODIwNCIsIjE4NzEzOTkyIiwiNTE0MjAiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIExhdmVsbGUgUm9hZCJ9fQ==	MM Bar & Restaurant	No	No	3.6 	11	Shivajinagar	Bar	South Indian, North Indian	700	Dine-out	no	no	no	yes	no	no	no
https://www.zomato.com/bangalore/ayesha-hotel-electronic-city-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjM3NzIyIiwiMTg2NDY2NTYiLCIxODY1MjEwNyIsIjE4NjUzOTI4IiwxODcxMzkwMiwiMTg3MjI3OTQiLCIxODcyOTU3NyIsIjE4NzM1NDQ0IiwiMTg3Mzg5OTkiLCIxODg2MTA3MSIsIjE4OTAxMTE4IiwiMTg5MjEwNzAiLCIxODkyMDQ0NSIsIjE4OTIyMjY3IiwiMTg5MjI3OTEiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEVsZWN0cm9uaWMgQ2l0eSJ9fQ==	Ayesha Hotel	No	No		0	Electronic City	Delivery	Fast Food, Hyderabadi	500	Delivery	no	no	no	no	no	yes	no
https://www.zomato.com/bangalore/kitchen-on-table-brigade-road-bangalore?context=eyJzZSI6eyJlIjpbIjE4MzYyNDQ2IiwiMTg0NzY0NjUiLCI1MTk1NiIsIjUxMDQ0IiwxODg2Njg2NSwiMTgyMDgzNTYiLCI1NjczNyIsIjE4NTU2MjY4IiwiMTgyMzExODciLCIxODI1NDU4MCIsIjE4MTQwODE4IiwiMTg2OTI4NzYiLCI1MzU2NiIsIjUxMDI5IiwiNTA1OTAiLCIxODg4MTczMyIsIjE4NzA3Mzk1IiwiMTg3NTc1MjMiLCIxODY1NDUxNyIsIjE4NTcxNzg4IiwiNTExNTkiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIFJlc2lkZW5jeSBSb2FkIn19	Kitchen On Table	Yes	No	4.0 	57	Brigade Road	Casual Dining	Japanese, Sushi, Asian	1,500	Delivery	no	no	no	no	no	no	no
https://www.zomato.com/bangalore/roots-koramangala-1st-block?context=eyJzZSI6eyJlIjpbIjE4OTIzNjkxIiwiMTg4ODg3NDYiLCIxODIyMTU5MCIsIjU3MDM5IiwxODI3MDE2MywiNTUxNjIiLCIxODY4MDA5OSIsIjUyMDM2IiwiMTgzODI5MzQiLCIxODgyMTUzMiIsIjYwOTkwIiwiMTg1NTk3MzgiLCIxODYxNjEyOCIsIjUxNTE4IiwiMTg3NDY5MzkiLCIxODczNDc1NCIsIjE4NjgwMTA0IiwiMTg3MDQ2MDQiLCI2MTA0NyJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gS29yYW1hbmdhbGEgNXRoIEJsb2NrIn19	Roots	Yes	Yes	4.5 	1889	Koramangala 1st Block	Casual Dining, Bar	North Indian, South Indian, Chinese, Continental, Mangalorean	1,200	Delivery	no	yes	no	yes	no	no	no
https://www.zomato.com/bangalore/biriyummy-banaswadi?context=eyJzZSI6eyJlIjpbIjE4NDcwNzc1IiwiMTg0NzA3NzkiLCIxODM4NTQ1MiIsIjE4OTIwNDk2IiwxODU1ODU5MSwiNTg4MzkiLCIxODM1MjQ4NCIsIjE4ODk2NDkyIiwiNTc1NzQiLCIxODU3Nzg2NiIsIjE4NTI5NTEyIiwiMTg3MTk0MjkiLCI1MDg1MyIsIjE4MzY5MDk4IiwiMTgzNzk2NjgiLCIxODcxOTM3NCJdLCJ0IjoiRGluZS1PdXQgUmVzdGF1cmFudHMgaW4gS2FseWFuIE5hZ2FyIn19	Biriyummy	No	No	3.3	6	Banaswadi	Quick Bites	Biryani, Kebab	250	Dine-out	no	no	no	yes	no	no	no
https://www.zomato.com/bangalore/glens-bakehouse-lavelle-road?context=eyJzZSI6eyJlIjpbIjE4NjU4MzMyIiwiNTExNDkiLCI1NjM5NCIsIjE4OTY0MjI5IiwxODI3ODI0MSwiNTE5MDYiLCI2MDc3MyIsIjE4NzcyOTgzIiwiNTE4ODMiLCI1Mjk4OCIsIjE4Njg2Njg3IiwiNTIyODIiLCIxODc2MDM0NyIsIjE4ODgyNTE0IiwiNjAzNTMiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJyaWdhZGUgUm9hZCJ9fQ==	Glen's Bakehouse	Yes	No	4.4	1087	Lavelle Road	Bakery, Cafe	Bakery, Cafe, Italian, Desserts	600	Dine-out	yes	no	no	no	no	no	yes
https://www.zomato.com/bangalore/sai-sagar-city-market-bangalore?context=eyJzZSI6eyJlIjpbIjE4Nzg2NTcwIiwiMTg3Nzk2ODYiLCIxODk0OTI2MiIsIjU5ODA5IiwxODgxMjc4OSwiNTU3MTMiLCIxODU5NzAwMCIsIjU4MTQ2IiwiNTU2ODIiLCI1MjQ5MCIsIjE4NzQ2MTg0IiwiMTg2NjI5NzEiLCIxODg4MTczMyIsIjE4NDgwMDU1IiwiMTg1MDM3NDYiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIFJlc2lkZW5jeSBSb2FkIn19	Sai Sagar	No	No		0	City Market	Quick Bites	South Indian, North Indian	250	Dine-out	no	no	no	yes	no	no	no
https://www.zomato.com/bangalore/amruth-parkland-sarjapur-road?context=eyJzZSI6eyJlIjpbIjE4NTg4NTIzIiwiMTg0MzA3NzEiLCI1NTg0NiIsIjE4NTM4NjIxIiw1NjgwOCwiNTA4NjQiLCIxODUzMTA2NyIsIjE4MDQ4MjI2IiwiNTQxMTIiLCIxODM2MjQ0NCIsIjUzNzcyIiwiNTI2MDMiLCIxODY0NzMwNyIsIjUyOTQ5Il0sInQiOiJOaWdodGxpZmUgUmVzdGF1cmFudHMgaW4gU2FyamFwdXIgUm9hZCJ9fQ==	Amruth Parkland	No	No	3.5 	54	Sarjapur Road	Bar, Casual Dining	North Indian, Chinese	900	Drinks & nightlife	no	yes	no	yes	no	no	no
https://www.zomato.com/bangalore/oak-tavern-whitefield?context=eyJzZSI6eyJlIjpbIjU1MzQzIiwiNTYwNzUiLCI1NjE3MSIsIjYxMTA4IiwxODI5ODI0MCwiMTg2NjU1ODIiLCI1NTc4OSIsIjYwMjAxIiwiMTgyOTAwNTgiLCIxODgxODQyMCIsIjE4ODE5NzI5IiwiNTU5NTgiLCIxODQzMDc2OSIsIjE4NDQzMDk4IiwiMTg0NDgzNTQiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIFdoaXRlZmllbGQifX0=	Oak Tavern	No	No	3.5 	9	Whitefield	Casual Dining	Continental, North Indian	1,000	Delivery	no	no	no	yes	no	no	no
https://www.zomato.com/bangalore/people-tree-cafe-jayanagar?context=eyJzZSI6eyJlIjpbIjE4ODgxNjc3IiwiMTg4NDQyNjAiLCIxODU5OTU0OCIsIjE4ODY3MTIyIiwxODI4MDU5NF0sInQiOiJDYWZcdTAwZTlzIGFuZCBEZWxpcyBpbiBCYXNhdmFuYWd1ZGkifX0=	People Tree Cafe	No	No	3.7	168	Jayanagar	Cafe	Cafe, Fast Food, Beverages	400	Cafes	yes	no	no	no	no	yes	no
https://www.zomato.com/bangalore/tit-bits-btm?context=eyJzZSI6eyJlIjpbIjE4NzEyMzc3IiwiMTg5MjI0MjQiLCIxODQ2NzI0NyIsIjE4Mzk0MTMyIiwxODY1NDYyMiwiMTg5NTE4OTkiLCIxODg4NTU4OSIsIjE4NTcxMzQ4IiwiMTg2NzQwNDUiLCIxODIxNjY3MyIsIjE4MjYwMDU0IiwiMTg0MTIxMjAiLCIxODU5MzQ1MSIsIjE4NTY4NDcyIiwiMTg2MDQxNDgiLCIxODYwNDE1NCIsIjE4NjQwMTc3IiwiMTg2NzUxNDgiLCIxODY3ODM5OSIsIjE4Njc5NTM0IiwiMTg2Nzk0ODYiLCIxODY4MzI0NiJdLCJ0IjoiRGluZS1PdXQgUmVzdGF1cmFudHMgaW4gS29yYW1hbmdhbGEgNHRoIEJsb2NrIn19	Tit Bits	No	No		0	BTM	Quick Bites	North Indian, Fast Food	400	Dine-out	no	no	no	yes	no	yes	no
https://www.zomato.com/bangalore/pulla-reddy-sweets-electronic-city?context=eyJzZSI6eyJlIjpbIjE4NjQ3MzM1IiwiMTg2NjU1MjciLCIxODc5NDk5OSIsIjUyMzA5Iiw2MDk0NCwiMTgzOTgzODQiLCIxODkwMjcwNCIsIjE4ODc4ODg2IiwiNTkyMjIiLCI1NDI2MiIsIjE4Nzg4NjgzIiwiNjAwODQiLCIxODc1OTc0NCIsIjU0MjQzIiwiMTgxNjI4NjciLCIxODQ1NTYwMCIsIjE4NjMxMzM2IiwiMTg3MTk2ODAiLCIxODg2MzU1OCIsIjE4MzY4MjI4Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBFbGVjdHJvbmljIENpdHkifX0=	Pulla Reddy Sweets	No	No	3.0	22	Electronic City	Dessert Parlor	Mithai	250	Delivery	no	no	yes	no	no	no	no
https://www.zomato.com/bangalore/basaveshwara-kanawali-whitefield?context=eyJzZSI6eyJlIjpbIjE4MTgxMzI5IiwiMTg3NDE4MTYiLCIxODc5MTQwNyIsIjE4ODg3NTE4Iiw1NjI3MSwiNTg1MTEiLCIxODQ2NzA3MSIsIjE4NjY3OTAzIiwiNTc3MTciLCIxODkwMzM1OSIsIjE4MzU5ODA1IiwiMTg2MzI4NTEiLCIxODY1ODM4OCIsIjE4NjEwMDI2IiwiMTg4MjQ3MzciXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJyb29rZWZpZWxkIn19	Basaveshwara Kanawali	No	No	3.5	13	Whitefield	Quick Bites	South Indian	250	Dine-out	no	no	no	yes	no	no	no
https://www.zomato.com/bangalore/foodys-land-koramangala-4th-block-bangalore?context=eyJzZSI6eyJlIjpbIjUzNDE2IiwiMTg1NjQyMjIiLCIxODczNTIzNyIsIjE4NjM4MzIxIiwxODg5NzY2NiwiNTUzODgiLCIxODAyMzA5OSIsIjE4ODU1ODQ0IiwiMTg5MjEwMjkiLCI1MTcyNiIsIjUyNjg3IiwiMTg2NTIwNDYiLCIxODQ5MjU4NSIsIjE4MzA1NjI5IiwiMTg3OTQ4MTEiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEtvcmFtYW5nYWxhIDR0aCBCbG9jayJ9fQ==	Foody's Land	Yes	No		0	Koramangala 4th Block	Quick Bites	Fast Food	300	Dine-out	no	no	no	no	no	yes	no
https://www.zomato.com/bangalore/salt-mango-tree-indiranagar?context=eyJzZSI6eyJlIjpbIjE4NTk4MjMzIiwiNTIzNTciLCIxODYwMTU4NSIsIjU4Mjk5IiwxODQ0ODM4MCwiMTg2NDE4MjYiLCI2MTcwNSIsIjU4MjY4IiwiMTg4NjI4MTkiLCIxODcxMTA5OSIsIjE4Mzg1NDUwIiwiNTQzMDUiLCIxODc5MzUwMCIsIjE4Mzc0NTE3IiwiNTY3NDYiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEluZGlyYW5hZ2FyIn19	Salt Mango Tree	Yes	Yes	4.1	243	Indiranagar	Casual Dining	Kerala	800	Delivery	no	no	no	no	no	no	no
https://www.zomato.com/bangalore/ahimsaamrit-green-cafe-indiranagar-bangalore?context=eyJzZSI6eyJlIjpbIjUxMzkwIiwiNTg1NDQiLCIxODU5ODIzMyIsIjE4ODQ4MjM1IiwxODg3MjM2NywiMTg4MjQwODkiLCI1ODQzNCIsIjU2Njk3IiwiMTg0MzI5ODgiLCIxODQ0ODM4MCIsIjUzNzY0IiwiNjA0MDQiLCIxODY2NzQ3NyIsIjE4OTI4ODM5IiwiMTg5NTM5ODgiLCI1MTAzMyJdLCJ0IjoiRGluZS1PdXQgUmVzdGF1cmFudHMgaW4gT2xkIEFpcnBvcnQgUm9hZCJ9fQ==	AhimsaAmrit Green Cafe	No	Yes	3.7 	19	Indiranagar	Casual Dining	Healthy Food, Salad, Continental	800	Dine-out	no	no	no	no	no	no	no
https://www.zomato.com/bangalore/karavalli-the-gateway-hotel-residency-road?context=eyJzZSI6eyJlIjpbIjE4MzM5ODc0IiwiMTgyODc0MzMiLCI1MDg1NyIsIjU0MDk0Iiw1MDU2NSwiNTk2MzgiLCIxODQ5NDA2NCIsIjE4NjczOTA5IiwiNTA4NzAiLCIxODYzMTA3NyIsIjUxOTA3IiwiMTg1NTEwNTciLCIxODM3OTY2MCIsIjE4MjYwMDYzIiwiNTU3ODgiLCI2MDY3MyIsIjUwNDIwIiwiMTg2ODk1ODYiLCI1NjAxOSIsIjUyMjUzIiwiNTE4MjIiLCI1NjgwMyIsIjU3NDI0IiwiMTg1OTQyODQiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIENodXJjaCBTdHJlZXQifX0=	Karavalli - The Gateway Hotel	No	Yes	4.5	675	Residency Road	Fine Dining	Mangalorean, Konkan, Seafood, Kerala	3,500	Dine-out	no	no	no	no	no	no	no
https://www.zomato.com/bangalore/arzak-1-whitefield-bangalore?context=eyJzZSI6eyJlIjpbIjE4NTA5MTU1IiwiMTg2MTk0MjUiLCIxODYyNTYwMCIsIjE4NzMyNjAwIiwxODkwMTAzNiwiMTg1MTU4OTAiLCIxODUyODM0OCIsIjE4NTI4MzY4IiwiMTg0NDMwNzciLCIxODQ4NzE2OSIsIjE4NDk5NzA5IiwiMTg0MDUwNDUiLCIxODUxMzMwMyIsIjE4NDY4ODE0IiwiNTM2ODYiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIFdoaXRlZmllbGQifX0=	Arzak	No	No		0	Whitefield	Takeaway, Delivery	Arabian, Middle Eastern, Rolls, Seafood, BBQ	300	Delivery	no	no	no	no	no	no	no
https://www.zomato.com/bangalore/hoot-sarjapur-road?context=eyJzZSI6eyJlIjpbIjE4NjU0MTE4IiwiMTgzODYwNjQiLCI1Njk1MyIsIjE4Njc0NTI0IiwxODQyMjg5OCwiMTg0MjI5MjIiLCIxODQyNDA1NSIsIjE4NTMxMDY3IiwiMTg0NzA3ODEiLCI1MDg2NCIsIjE4MzQ2MzY3IiwiMTg1MTQwMTQiLCIxODgyNDAzMSIsIjE4NTgwNjM5IiwiMTg4MDc1MzIiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIFNhcmphcHVyIFJvYWQifX0=	Hoot	Yes	Yes	4.2 	7330	Sarjapur Road	Microbrewery, Pub	Continental, Italian, North Indian	1,400	Delivery	no	no	no	yes	no	no	no
https://www.zomato.com/bangalore/healthy-hawker-banaswadi-bangalore?context=eyJzZSI6eyJlIjpbIjUxNDgxIiwiNTM4ODkiLCIxODU1MjQzOSIsIjE4NzYxNjk5IiwxODg3NTAwNSwiMTg1Mjk1MTIiLCIxODIyNzY2NSIsIjE4NjYwNTIxIiwiMTg2ODg2NzYiLCIxODc2NjIzNiIsIjE4NzYxMTMzIiwiMTg3MTU3ODciLCI2MTQxMyIsIjU0MzM1IiwiMTg3NjcyMDgiLCIxODc3MzU3NiIsIjE4OTQyNjU1IiwiMTg5MjA0OTYiLCIxODU3Mzk3NiIsIjE4MDQ4MjM2IiwiMTg0Mzk2MjgiLCIxODU4MTAwNiJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gS2FtbWFuYWhhbGxpIn19	Healthy Hawker	No	No	NEW	0	Banaswadi	Takeaway, Delivery	Healthy Food	300	Delivery	no	no	no	no	no	no	no
https://www.zomato.com/bangalore/new-ambur-biryani-brookefield-bangalore?context=eyJzZSI6eyJlIjpbIjE4NzUwNDM3IiwiMTg0NTU1OTAiLCIxODM4MjkxNyIsIjE4NzUwNDU5IiwxODg5OTg5NSwiMTg5MjI1NzMiLCIxODI1NDYwNyJdLCJ0IjoiRGluZS1PdXQgUmVzdGF1cmFudHMgaW4gV2hpdGVmaWVsZCJ9fQ==	New Ambur Biryani	No	No		0	Brookefield	Quick Bites	Biryani, Kebab	300	Dine-out	no	no	no	yes	no	no	no
https://www.zomato.com/bangalore/bib-breakfast-in-the-box-yeshwantpur-bangalore?context=eyJzZSI6eyJlIjpbIjE4NzAwMzMyIiwiMTg2NzYyNTMiLCIxODQyMjg4MyIsIjE4NTQ3MjQxIiwxODc1Nzk1NywiNTMxNzkiLCIxODg0NTU4MiIsIjYxNjQ5IiwiNTQ2ODYiLCIxODcwMTA3NiIsIjE4ODYxOTcxIiwiMTg1NTQ5NzAiLCIxODgwMjU5NiIsIjE4OTIzNzUzIiwiMTg4NTk0ODgiLCIxODY5MjU3NyIsIjU3MTM0IiwiNTMzMjgiLCI1MzI5MCIsIjE4NDA3OTIwIl0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBNYWxsZXNod2FyYW0ifX0=	BIB - Breakfast in the Box	Yes	No	3.8 	39	Yeshwantpur	Quick Bites	American, Sandwich	600	Delivery	no	no	no	no	no	no	no
https://www.zomato.com/bangalore/bundar-koramangala-6th-block?context=eyJzZSI6eyJlIjpbIjE4NzAzNTg3IiwiMTg5NDM4NzciLCIxODIwODM4NSIsIjE4NDMwNzc5IiwxODE3MzA2NiwiMTg0MTc1MjIiLCI1NDQwNyIsIjYxNTc5IiwiNTA2MzAiLCI1MjI5MSIsIjUwMDQ3IiwiNTQ2MzYiLCI1MzUyMCIsIjUwMTQzIiwiNjA1NTIiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEtvcmFtYW5nYWxhIDR0aCBCbG9jayJ9fQ==	Bundar	No	No	4.1 	2449	Koramangala 6th Block	Cafe	Cafe, Burger, Fast Food, Desserts	700	Dine-out	yes	no	no	no	no	yes	yes
https://www.zomato.com/bangalore/burger-king-hsr-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjQ4Mzg1IiwiMTg3MzI5MTciLCIxODE3MzA4MCIsIjE4NjMyODg1IiwxODY5MjU4MCwiMTgyNTQ1NjgiLCIxODgxNzIyNiIsIjUwMTQzIiwiNTM4MzEiLCIxODcxNDUzMyIsIjUwMzU5IiwiNTcyMzEiLCI1MTc5NSIsIjE4Nzk3NTgyIiwiMTg3NjUxMzQiLCIxODQxMjExNiIsIjE4OTE5NDM2IiwiNjE1NDYiLCI2MTM4MSIsIjUzMDE1Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBLb3JhbWFuZ2FsYSA0dGggQmxvY2sifX0=	Burger King	Yes	No	4.1	357	HSR	Quick Bites	Burger, Fast Food, Beverages	600	Delivery	yes	no	no	no	no	yes	no
https://www.zomato.com/bangalore/homemade-chocolates-whitefield-bangalore?context=eyJzZSI6eyJlIjpbIjE4NDk5Njk4IiwiMTg1MDM5NjUiLCIxODgxNjUzNCIsIjE4ODUyNjA5IiwxODU1MDI2NywiMTg5Mzg2MDYiLCIxODc1MzQyNSIsIjE4MzczMDY2IiwiMTgyOTAwNTkiLCIxODU2MjQzOSIsIjE4NDQzMTE1IiwiMTg2NTgzODgiLCI2MTAyMCIsIjE4NTU5OTc5IiwiMTg1NzUwMTciXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIFdoaXRlZmllbGQifX0=	Homemade Chocolates	No	No	X	0	Whitefield	Takeaway, Delivery	Desserts	300	Delivery	no	no	no	no	no	no	yes
https://www.zomato.com/bangalore/firangi-bake-electronic-city?context=eyJzZSI6eyJlIjpbIjE4MzU5OTA5IiwiNTY3MTMiLCI1MjQwOSIsIjE4NzM4MzY2IiwxODU3NzIwNiwiMTgzOTgzODUiLCIxODkyMTE3NiIsIjUyNDI2IiwiMTg2MDEwMjMiLCIxODU2NTE0NiIsIjE4ODE4NjExIiwiNjA0NjMiLCIxODU1OTc2MSIsIjE4NTcwODI3IiwiMTg4NTY5MTIiLCIxODYxNDEwNCIsIjE4NDE4NTMzIl0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBFbGVjdHJvbmljIENpdHkifX0=	Firangi Bake	Yes	No	4.1	93	Electronic City	Delivery	Mexican, Italian	600	Delivery	no	no	no	no	no	no	no
https://www.zomato.com/bangalore/coal-grill-cafe-btm?context=eyJzZSI6eyJlIjpbIjE4NjA3MDI5IiwiMTg2NDIwMzQiLCIxODYzOTk2MyIsIjE4NjQyMDMyIiwxODYzMjIwMCwiMTg3MTIzNzciLCIxODczMDI1NyIsIjE4OTIyNDI0IiwiMTg5MjI4NDkiLCIxODk0MTc0MCIsIjE4NDY3MjQ3IiwiMTg0NzY0NDEiLCIxODQ3NjQ0NCIsIjE4NjU0NjIyIiwiMTg3NjQ0MTAiLCIxODk0OTI2MiJdLCJ0IjoiRGluZS1PdXQgUmVzdGF1cmFudHMgaW4gS29yYW1hbmdhbGEgN3RoIEJsb2NrIn19	Coal Grill & Cafe	No	No	3.3 	8	BTM	Quick Bites	Arabian	300	Dine-out	no	no	no	no	no	no	no
https://www.zomato.com/bangalore/abhiruchi-hotel-btm-bangalore?context=eyJzZSI6eyJlIjpbIjU2NDg4IiwiMTg3MzU2NDMiLCIxODA5NzkxMSIsIjE4MTY1Nzc3Iiw1MzgzMSwiMTg3ODEzNjAiLCIxODgyMjYzMiIsIjE4NzkxMDkyIiwiNTgyMTMiLCIxODQ2NzIxMSIsIjU2NzIzIiwiMTg0ODkxMzciLCI2MTIxMCIsIjE4OTQwMzMxIiwiMTg5MjA5OTciXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEtvcmFtYW5nYWxhIDd0aCBCbG9jayJ9fQ==	Abhiruchi Hotel	Yes	No	3.5 	743	BTM	Casual Dining	Andhra, Biryani, Chinese, North Indian, Seafood, South Indian	600	Dine-out	no	yes	no	yes	no	no	no
